need header,,,,,,,,,,,,,,# obs,maxent run (1=yes),# of asciis produced
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis,magnirostris,3325,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Parabuteo,Parabuteo,unicinctus,1822,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,Pernis,apivorus,3040,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,Pernis,ptilorhynchus,334,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia,mississippiensis,3955,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia,plumbea,1012,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus,leucurus,2724,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus,axillaris,2493,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus,scriptus,156,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus,caeruleus,1751,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus,migrans,9999,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus,milvus,3040,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,chrysaetos,12069,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,clanga,292,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,pomarina,521,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,audax,6533,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,nipalensis,605,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,heliaca,255,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,fasciata,814,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,verreauxii,830,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,spilogaster,426,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,adalberti,152,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,rapax,920,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,africana,24,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,gurneyi,21,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila,fasciatus,65,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,cyaneus,19783,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,aeruginosus,4214,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,macrourus,1022,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,pygargus,1392,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,approximans,1699,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,assimilis,1857,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,cinereus,326,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,ranivorus,206,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,spilonotus,140,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,melanoleucos,70,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,buffoni,183,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,maurus,75,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus,maillardi,17,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,leucocephalus,18004,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,pelagicus,72,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,albicilla,3835,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,leucogaster,2331,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,vocifer,737,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,vociferoides,15,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus,leucoryphus,45,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,cooperii,13291,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,striatus,13156,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,gentilis,8672,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,nisus,6828,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,fasciatus,4780,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,tachiro,607,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,novaehollandiae,782,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,soloensis,67,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,bicolor,264,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,superciliosus,120,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,badius,971,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,toussenelii,34,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,minullus,529,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,melanoleucus,469,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,trivirgatus,202,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,collaris,14,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,cirrocephalus,3291,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,virgatus,128,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,gularis,119,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,erythropus,11,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,rufiventris,277,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,rufitorques,29,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,gundlachi,34,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,francesiae,39,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,madagascariensis,23,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,henstii,14,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,brevipes,51,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,ovampensis,141,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,poliocephalus,33,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,hiogaster,64,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,poliogaster,25,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter,melanochlamys,11,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,platypterus,8045,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,jamaicensis,24313,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,lagopus,12187,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,swainsoni,6498,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,lineatus,9596,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,regalis,3525,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,albonotatus,1083,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,brachyurus,1107,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,solitarius,33,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,buteo,9233,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,rufinus,699,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,hemilasius,114,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,nitidus,332,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,albicaudatus,108,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo,polyosoma,66,1,532
