name,id
"Bassian Thrush (Zoothera lunulata)","Zoothera_lunulata"
"Olive-tailed Thrush (Zoothera lunulata)","Zoothera_lunulata"
"Silvereye (Zosterops lateralis)","Zosterops_lateralis"
"Yellow White-eye (Zosterops luteus)","Zosterops_luteus"
"Canary White-eye (Zosterops luteus)","Zosterops_luteus"
"Australian Yellow White-eye (Zosterops luteus)","Zosterops_luteus"
"Feathertail Glider (Acrobates pygmaeus)","24987"
"Pygmy Gliding Possum (Acrobates pygmaeus)","24987"
"Feather-tail Glider (Acrobates pygmaeus)","24987"
"Feather-tailed Glider (Acrobates pygmaeus)","24987"
"Rufous Bettong (Aepyprymnus rufescens)","23265"
"Rufous Rat-kangaroo (Aepyprymnus rufescens)","23265"
"Rufous 'rat'-kangaroo (Aepyprymnus rufescens)","23265"
"Kultarr (Antechinomys laniger)","26660"
"Agile Antechinus (Antechinus agilis)","11247"
"Normanby Antechinus (Antechinus agilis)","11247"
"Fawn Antechinus (Antechinus bellus)","22845"
"Yellow-footed Antechinus (Antechinus flavipes)","21311"
"Footed Antechinus (Antechinus flavipes)","21311"
"Cinnamon Antechinus (Antechinus leo)","22999"
"Swamp Antechinus (Antechinus minimus)","12522"
"Brown Antechinus (Antechinus stuartii)","31228"
"Subtropical Antechinus (Antechinus subtropicus)","15855"
"Dusky Antechinus (Antechinus swainsonii)","33035"
"Tasmanian Bettong (Bettongia gaimardi)","21294"
"Eastern Bettong (Bettongia gaimardi)","21294"
"Tasmanian Rat Kangaroo (Bettongia gaimardi)","21294"
"Eastern Bettong, Gaimards Bettong (Bettongia gaimardi)","21294"
"Brush-tailed Bettong (Bettongia penicillata)","19385"
"Brush-tailed Rat Kangaroo (Bettongia penicillata)","19385"
"Woylie (Bettongia penicillata)","19385"
"Bali Banteng (Bos javanicus)","23845"
"Bali Cattle (Bos javanicus)","23845"
"Banteng (Bos javanicus)","23845"
"Tembadau (Bos javanicus)","23845"
"Tsaine (Bos javanicus)","23845"
"Mountain Pygmy-possum (Burramys parvus)","24020"
"Broom's Pygmy-possum (Burramys parvus)","24020"
"Burramys (Burramys parvus)","24020"
"Mountain Pygmy Possum (Burramys parvus)","24020"
"Domestic Dog (Canis lupus)","19814"
"Dingo (Canis lupus)","19814"
"Feral Dog (Canis lupus)","19814"
"Grey Wolf (Canis lupus)","19814"
"Wolf (Canis lupus)","19814"
"Arctic Wolf (Canis lupus)","19814"
"Common Wolf (Canis lupus)","19814"
"Gray Wolf (Canis lupus)","19814"
"Mexican Wolf (Canis lupus)","19814"
"Plains Wolf (Canis lupus)","19814"
"Timber Wolf (Canis lupus)","19814"
"Tundra Wolf (Canis lupus)","19814"
"Little Pygmy-possum (Cercartetus lepidus)","16939"
"Tasmanian Pygmy Possum (Cercartetus lepidus)","16939"
"Little Pygmy Possum (Cercartetus lepidus)","16939"
"Eastern Pygmy-possum (Cercartetus nanus)","23287"
"Eastern Pygmy Possum (Cercartetus nanus)","23287"
"Northern Freetail-bat (Chaerephon jobensis)","25332"
"Northern Mastiff Bat (Chaerephon jobensis)","25332"
"Large Pied Bat (Chalinolobus dwyeri)","13857"
"Large-eared Pied Bat (Chalinolobus dwyeri)","13857"
"Gould's Wattled Bat (Chalinolobus gouldii)","28263"
"Chocolate Wattled Bat (Chalinolobus morio)","8623"
"Hoary Wattled Bat (Chalinolobus nigrogriseus)","27264"
"Hoary Bat (Chalinolobus nigrogriseus)","27264"
"Little Pied Bat (Chalinolobus picatus)","22988"
"Brush-tailed Rabbit-rat (Conilurus penicillatus)","30404"
"Brush-tailed Tree-rat (Conilurus penicillatus)","30404"
"Brush-tailed Rabbit Rat (Conilurus penicillatus)","30404"
"Striped Possum (Dactylopsila trivirgata)","33013"
"Crest-tailed Mulgara (Dasycercus cristicauda)","16756"
"Mulgara (Dasycercus cristicauda)","16756"
"Crest-tailed Mulgara, Minyiminyi (Dasycercus cristicauda)","16756"
"Kowari (Dasyuroides byrnei)","31254"
"Western Quoll (Dasyurus geoffroii)","27595"
"Chuditch (Dasyurus geoffroii)","27595"
"Northern Quoll (Dasyurus hallucatus)","18066"
"Spotted-tailed Quoll (Dasyurus maculatus)","27696"
"Queensland's Quolls (Dasyurus maculatus)","27696"
"Spotted-tailed Quoll (tiger Quoll) (Dasyurus maculatus)","27696"
"Spotted-tailed Quoll, Tiger Cat (Dasyurus maculatus)","27696"
"Tailed Quoll (Dasyurus maculatus)","27696"
"Tiger Quoll (Dasyurus maculatus)","27696"
"Eastern Quoll (Dasyurus viverrinus)","26726"
"Eastern Native Cat (Dasyurus viverrinus)","26726"
"Lumholtz's Tree-kangaroo (Dendrolagus lumholtzi)","5989"
"Boongary (Dendrolagus lumholtzi)","5989"
"Lumholtz' Tree-kangaroo (Dendrolagus lumholtzi)","5989"
"Lumholtzi's Tree Kangaroo (Dendrolagus lumholtzi)","5989"
"Boongary, Marbi (Dendrolagus lumholtzi)","5989"
"Lumholtz's Tree Kangaroo (Dendrolagus lumholtzi)","5989"
"Southern Forest Bat (Eptesicus regulus)","13492"
"Little Forest Bat (Eptesicus vulturnus)","13853"
"Eastern False Pipistrelle (Falsistrellus tasmaniensis)","6484"
"Eastern False Falsistrelle (Falsistrellus tasmaniensis)","6484"
"Eastern Falsistrelle (eastern False Pipistrelle) (Falsistrellus tasmaniensis)","6484"
"Leadbeater's Possum (Gymnobelideus leadbeateri)","6694"
"Leadebeater's Possum (Gymnobelideus leadbeateri)","6694"
"Lemuroid Ringtail Possum (Hemibelideus lemuroides)","11279"
"Lemur-like Ringtail (Hemibelideus lemuroides)","11279"
"Lemuroid Ringtail (Hemibelideus lemuroides)","11279"
"Dusky Leafnosed-bat (Hipposideros ater)","28313"
"Bi-coloured Leaf-nosed Bat (Hipposideros ater)","28313"
"Dusky Roundleaf Bat (Hipposideros ater)","28313"
"Dusky Leaf-nosed Bat (Hipposideros ater)","28313"
"Diadem Leaf-nosed Bat (Hipposideros diadema)","24339"
"Diadem Horseshoe-bat (Hipposideros diadema)","24339"
"Diadem Leafnosed-bat (Hipposideros diadema)","24339"
"Diadem Roundleaf Bat (Hipposideros diadema)","24339"
"Diadem Horseshoe Bat (Hipposideros diadema)","24339"
"Northern Leaf-nosed Bat (Hipposideros stenotis)","11678"
"Narrow-eared Roundleaf Bat (Hipposideros stenotis)","11678"
"Lesser Wart-nosed Horseshoe-bat (Hipposideros stenotis)","11678"
"Northern Leafnosed-bat (Hipposideros stenotis)","11678"
"Water-rat (Hydromys chrysogaster)","16923"
"Golden-bellied Water Rat (Hydromys chrysogaster)","16923"
"Beaver Rat (Hydromys chrysogaster)","16923"
"Common Water Rat (Hydromys chrysogaster)","16923"
"Rakali (Hydromys chrysogaster)","16923"
"Water-rat, Rakali (Hydromys chrysogaster)","16923"
"Musky Rat-kangaroo (Hypsiprymnodon moschatus)","31356"
"Musky 'rat'-kangaroo (Hypsiprymnodon moschatus)","31356"
"Musky Rat Kangaroo (Hypsiprymnodon moschatus)","31356"
"Northern Brown Bandicoot (Isoodon macrourus)","31512"
"Brindled Bandicoot, Long-tailed Short-nosed Bandicoot (Isoodon macrourus)","31512"
"Southern Brown Bandicoot (Isoodon obesulus)","15309"
"Quenda (Isoodon obesulus)","15309"
"Nuyts Southern Brown Bandicoot (Isoodon obesulus)","15309"
"Short-nosed Bandicoot (Isoodon obesulus)","15309"
"Golden-tipped Bat (Kerivoula papuensis)","30751"
"Spectacled Hare-wallaby (Lagorchestes conspicillatus)","29116"
"Spectacled Hare Wallaby (Lagorchestes conspicillatus)","29116"
"Southern Hairy-nosed Wombat (Lasiorhinus latifrons)","29686"
"Forrest's Mouse (Leggadina forresti)","8283"
"Central Short-tailed Mouse (Leggadina forresti)","8283"
"Lakeland Downs Mouse (Leggadina lakedownensis)","9872"
"Lakeland Downs Mouse, Kerakenga (Leggadina lakedownensis)","9872"
"Northern Short-tailed Mouse (Leggadina lakedownensis)","9872"
"Ghost Bat (Macroderma gigas)","7154"
"Australian False Vampire Bat (Macroderma gigas)","7154"
"Ghost Bats (Macroderma gigas)","7154"
"Northern Blossom-bat (Macroglossus minimus)","14437"
"Lesser Long-tongued Fruit Bat (Macroglossus minimus)","14437"
"Lesser Long-tongued Frut Bat (Macroglossus minimus)","14437"
"Dagger-toothed Long-nosed Fruit Bat (Macroglossus minimus)","14437"
"Northern Blossom Bat (Macroglossus minimus)","14437"
"Agile Wallaby (Macropus agilis)","26214"
"Agile Wallabies (Macropus agilis)","26214"
"Sandy Wallaby, Grass Wallaby, River Wallaby (Macropus agilis)","26214"
"Antilopine Wallaroo (Macropus antilopinus)","12716"
"Antilopine Kangaroo (Macropus antilopinus)","12716"
"Antilopine Wallaby (Macropus antilopinus)","12716"
"Black Wallaroo (Macropus bernardus)","19846"
"Bernard's Wallaroo (Macropus bernardus)","19846"
"Woodward's Wallaroo (Macropus bernardus)","19846"
"Black-striped Wallaby (Macropus dorsalis)","28219"
"Black- Striped Wallaby (Macropus dorsalis)","28219"
"Tammar Wallaby (Macropus eugenii)","18384"
"Tamar Wallaby (Macropus eugenii)","18384"
"Dama Wallaby (Macropus eugenii)","18384"
"Tammar, Dama Wallaby (Macropus eugenii)","18384"
"Western Grey Kangaroo (Macropus fuliginosus)","7301"
"Kangaroo Island Western Grey Kangaroo (Macropus fuliginosus)","7301"
"Western Gray Kangaroo (Macropus fuliginosus)","7301"
"Males Are Known As Stinkers Due To Their Strong, Curry-like Smell. (Macropus fuliginosus)","7301"
"Eastern Grey Kangaroo (Macropus giganteus)","29814"
"Great Grey Kangaroo, Scrub Kangaroo (Macropus giganteus)","29814"
"Grey Kangaroo (Macropus giganteus)","29814"
"Parma Wallaby (Macropus parma)","28818"
"White-throated Wallaby (Macropus parma)","28818"
"Whiptail Wallaby (Macropus parryi)","7486"
"Pretty-face Wallaby (Macropus parryi)","7486"
"Pretty-faced Wallaby (Macropus parryi)","7486"
"Common Wallaroo (Macropus robustus)","23962"
"Euro (Macropus robustus)","23962"
"Barrow Island Euro (Macropus robustus)","23962"
"Hill Wallaroo (Macropus robustus)","23962"
"Euro, Red Wallaroo (Macropus robustus)","23962"
"Wallaroo (Macropus robustus)","23962"
"Red-necked Wallaby (Macropus rufogriseus)","27073"
"Bennett's Wallaby (Macropus rufogriseus)","27073"
"Brush Wallaby, Brush Kangaroo, Brusher, Red Wallaby. (Macropus rufogriseus)","27073"
"Necked Wallaby (Macropus rufogriseus)","27073"
"Red-necked Wallaby And Joey (Macropus rufogriseus)","27073"
"Red Kangaroo (Macropus rufus)","20318"
"Plains Kangaroo (Macropus rufus)","20318"
"Bilby (Macrotis lagotis)","30269"
"Dalgyte (Macrotis lagotis)","30269"
"Bilby, Dalgyte, Ninu (Macrotis lagotis)","30269"
"Greater Bilby (Macrotis lagotis)","30269"
"Bilby (greater Bilby) (Macrotis lagotis)","30269"
"Greater Rabbit-eared Bandicoot (Macrotis lagotis)","30269"
"Rabbit-eared Bandicoot, Rabbit Bandicoot, Ninu, Dalgyte (Macrotis lagotis)","30269"
"Broad-toothed Rat (Mastacomys fuscus)","26779"
"Broad-toothed Mouse (Mastacomys fuscus)","26779"
"Broad-toothed Rat At Barrington Tops In The Local Government Areas Of Gloucester, Scone And Dungog (Mastacomys fuscus)","26779"
"Grassland Melomys (Melomys burtoni)","18666"
"Grassland Mosaic-tailed Rat (Melomys burtoni)","18666"
"Cape York Melomys (Melomys capensis)","26853"
"Cape York Mosaic-tailed Rat (Melomys capensis)","26853"
"Fawn-footed Melomys (Melomys cervinipes)","15795"
"Fawn-footed Mosaic-tailed Rat (Melomys cervinipes)","15795"
"Black-footed Tree-rat (Mesembriomys gouldii)","26530"
"Black-footed Tree Rat (Mesembriomys gouldii)","26530"
"Golden-backed Tree-rat (Mesembriomys macrurus)","22985"
"Golden-backed Tree Rat (Mesembriomys macrurus)","22985"
"Little Bentwing-bat (Miniopterus australis)","14487"
"Little Bent-winged Bat (Miniopterus australis)","14487"
"Little Bentwing Bat (Miniopterus australis)","14487"
"Little Long-fingered Bat (Miniopterus australis)","14487"
"Bent-wing Bat (Miniopterus schreibersii)","30242"
"Common Bentwing-bat (Miniopterus schreibersii)","30242"
"Schreiber's Bent-winged Bat (Miniopterus schreibersii)","30242"
"Schreiber's Long-fingered Bat (Miniopterus schreibersii)","30242"
"Common Bent-wing Bat (Miniopterus schreibersii)","30242"
"Common Bentwing Bat (Miniopterus schreibersii)","30242"
"Common Bentwing Bats (Miniopterus schreibersii)","30242"
"Eastern Bentwing Bat (Miniopterus schreibersii)","30242"
"Large Bent-winged Bat (Miniopterus schreibersii)","30242"
"Beccari's Freetail-bat (Mormopterus beccarii)","29340"
"Beccari's Mastiff Bat (Mormopterus beccarii)","29340"
"Beccari's Free-tailed Bat (Mormopterus beccarii)","29340"
"House Mouse (Mus musculus)","26136"
"Field Mouse (Mus musculus)","26136"
"Wood Mouse (Mus musculus)","26136"
"Large-footed Myotis (Myotis macropus)","30181"
"Southern Myotis (Myotis macropus)","30181"
"Grey Large-footed Bat (Myotis macropus)","30181"
"Large-footed Bat (Myotis macropus)","30181"
"Large-footed Mouse-eared Bat (Myotis macropus)","30181"
"Wongai Ningaui (Ningaui ridei)","7467"
"Southern Ningaui (Ningaui yvonneae)","33252"
"Kitchener's Ningaui (Ningaui yvonneae)","33252"
"Mallee Ningaui (Ningaui yvonneae)","33252"
"Spinifex Hopping-mouse (Notomys alexis)","19483"
"Spinefex Hopping Mouse (Notomys alexis)","19483"
"Spinifex Hopping Mouse (Notomys alexis)","19483"
"Short-tailed Hopping-mouse (Notomys amplus)","26373"
"Short-tailed Hopping Mouse (Notomys amplus)","26373"
"Short-tailed Hopping Mouse, Yoontoo (Notomys amplus)","26373"
"Northern Hopping-mouse (Notomys aquilo)","24381"
"Northern Hopping Mouse (Notomys aquilo)","24381"
"Fawn Hopping-mouse (Notomys cervinus)","9459"
"Fawn Hopping Mouse (Notomys cervinus)","9459"
"Dusky Hopping-mouse (Notomys fuscus)","12813"
"Wilkiniti (Notomys fuscus)","12813"
"Dusky Hopping Mouse (Notomys fuscus)","12813"
"Mitchell's Hopping-mouse (Notomys mitchellii)","7501"
"Mitchell's Hopping Mouse (Notomys mitchellii)","7501"
"Central Marsupial Mole (Notoryctes typhlops)","7125"
"Itjaritjari (Notoryctes typhlops)","7125"
"Southern Marsupial Mole (Notoryctes typhlops)","7125"
"Yitjarritjarri (Notoryctes typhlops)","7125"
"Marsupial Mole (Notoryctes typhlops)","7125"
"Marsupial Mole (itjara Itjara) (Notoryctes typhlops)","7125"
"Southern Marsupial Mole, Itjaritjari (Notoryctes typhlops)","7125"
"Eastern Tube-nosed Bat (Nyctimene robinsoni)","23587"
"Queensland Tube-nosed Bat (Nyctimene robinsoni)","23587"
"Queensland Tube-nosed Fruit Bat (Nyctimene robinsoni)","23587"
"Arnhem Long-eared Bat (Nyctophilus arnhemensis)","25786"
"Northern Long-eared Bat (Nyctophilus arnhemensis)","25786"
"Eastern Long-eared Bat (Nyctophilus bifax)","19659"
"Northern Long-eared Bat (Nyctophilus bifax)","19659"
"Lesser Long-eared Bat (Nyctophilus geoffroyi)","31706"
"Gould's Long-eared Bat (Nyctophilus gouldi)","30975"
"Central Long-eared Bat (Nyctophilus timoriensis)","8664"
"Greater Long-eared Bat (Nyctophilus timoriensis)","8664"
"Greater Long-eared Bat (south-eastern Form) (Nyctophilus timoriensis)","8664"
"South-eastern Long-eared Bat (Nyctophilus timoriensis)","8664"
"Pygmy Long-eared Bat (Nyctophilus walkeri)","19615"
"Bridled Nailtail Wallaby (Onychogalea fraenata)","30159"
"Bridled Nail-tailed Wallaby (Onychogalea fraenata)","30159"
"Bridled Wallaby (Onychogalea fraenata)","30159"
"Merrin (Onychogalea fraenata)","30159"
"Bridled Nail-tail Wallaby (Onychogalea fraenata)","30159"
"Pademelon, Merrin, Waistcoat Wallaby (Onychogalea fraenata)","30159"
"Waistcoat Wallaby (Onychogalea fraenata)","30159"
"Crescent Nailtail Wallaby (Onychogalea lunata)","10318"
"Crescent Nail-tailed Wallaby (Onychogalea lunata)","10318"
"Wurrung (Onychogalea lunata)","10318"
"Crescent Nail-tail Wallaby (Onychogalea lunata)","10318"
"Northern Nailtail Wallaby (Onychogalea unguifera)","10348"
"Northern Nail-tailed Wallaby (Onychogalea unguifera)","10348"
"Northern Nail-tail Wallaby (Onychogalea unguifera)","10348"
"Platypus (Ornithorhynchus anatinus)","7068"
"Duck-billed Platypus (Ornithorhynchus anatinus)","7068"
"Duckbill, Duck-billed Platypus (Ornithorhynchus anatinus)","7068"
"Eastern Barred Bandicoot (Perameles gunnii)","21463"
"Long-nosed Bandicoot (Perameles nasuta)","24367"
"Long-nosed Bandicoot Population In Inner Western Sydney (Perameles nasuta)","24367"
"Long-nosed Bandicoot, North Head (Perameles nasuta)","24367"
"Nosed Bandicoot (Perameles nasuta)","24367"
"Greater Glider (Petauroides volans)","7934"
"Greater Gliding Possum (Petauroides volans)","7934"
"Greater Flying Phalanger, Dusky Glider, Squirrel (Petauroides volans)","7934"
"Greater Glider Population In The Eurobodalla Local Government Area (Petauroides volans)","7934"
"Yellow-bellied Glider (Petaurus australis)","27262"
"Bellied Glider (Petaurus australis)","27262"
"Fluffy Glider (Petaurus australis)","27262"
"Yellow-bellied Glider Population On The Bago Plateau (Petaurus australis)","27262"
"Sugar Glider (Petaurus breviceps)","25372"
"Sugar Gliders (Petaurus breviceps)","25372"
"Sugar Squirrel, Lesser Flying Squirrel, Lesser Flying Phalanger, Lesser Glider. (Petaurus breviceps)","25372"
"Squirrel Glider (Petaurus norfolcensis)","13962"
"Flying Squirrel, Sugar Squirrel, Squirrel Flying Phalanger (Petaurus norfolcensis)","13962"
"Squirrel Glider In The Wagga Wagga Local Government Area (Petaurus norfolcensis)","13962"
"Squirrel Glider On Barrenjoey Peninsula, North Of Bushrangers Hill (Petaurus norfolcensis)","13962"
"Short-eared Rock-wallaby (Petrogale brachyotis)","18625"
"Short-eared Rock Wallaby (Petrogale brachyotis)","18625"
"Nabarlek (Petrogale concinna)","14154"
"Pygmy Rock Wallaby (Petrogale concinna)","14154"
"Herbert's Rock-wallaby (Petrogale herberti)","33981"
"Herbert's Rock Wallaby (Petrogale herberti)","33981"
"Unadorned Rock-wallaby (Petrogale inornata)","6949"
"Unadorned Rock Wallaby (Petrogale inornata)","6949"
"Black-footed Rock-wallaby (Petrogale lateralis)","20843"
"Black-flanked Wallaby (Petrogale lateralis)","20843"
"Black-footed Rock-wallaby (macdonnell Ranges Race) (Petrogale lateralis)","20843"
"Black-flanked Rock Wallaby (Petrogale lateralis)","20843"
"Black-flanked Rock-wallaby (Petrogale lateralis)","20843"
"Black-footed Rock Wallaby (Petrogale lateralis)","20843"
"Black-footed Rock-wallaby (west Kimberley Race) (Petrogale lateralis)","20843"
"Black-footed Rock-wallaby, Warru (mcdonnell Range Ssp) (Petrogale lateralis)","20843"
"Black-footed Rockwallaby (Petrogale lateralis)","20843"
"Warru (Petrogale lateralis)","20843"
"West Kimberley Rock-wallaby (Petrogale lateralis)","20843"
"Mareeb Rock-wallaby (Petrogale mareeba)","15033"
"Mareeba Rock Wallaby (Petrogale mareeba)","15033"
"Mareeba Rock-wallaby (Petrogale mareeba)","15033"
"Brush-tailed Rock-wallaby (Petrogale penicillata)","15478"
"Brush-tailed Rock Wallaby (Petrogale penicillata)","15478"
"Western Rock Wallaby (Petrogale penicillata)","15478"
"Prosperpine Rock-wallaby (Petrogale persephone)","28487"
"Prosperine Rock Wallaby (Petrogale persephone)","28487"
"Proserpine Rock Wallaby (Petrogale persephone)","28487"
"Proserpine Rock-wallaby (Petrogale persephone)","28487"
"Purple-necked Rock Wallaby (Petrogale purpureicollis)","17631"
"Purple-necked Rock-wallaby (Petrogale purpureicollis)","17631"
"Rothschild's Rock-wallaby (Petrogale rothschildi)","24387"
"Rothschild's Rock Wallaby (Petrogale rothschildi)","24387"
"Yellow-footed Rock-wallaby (Petrogale xanthopus)","31144"
"Yellow-footed Rock Wallaby (Petrogale xanthopus)","31144"
"Ring-tailed Rock Wallaby (Petrogale xanthopus)","31144"
"Rock Ringtail Possum (Petropseudes dahli)","6856"
"Rock Possum (Petropseudes dahli)","6856"
"Rock Ringtail Possom (Petropseudes dahli)","6856"
"Rock-haunting Ringtail (Petropseudes dahli)","6856"
"Red-tailed Phascogale (Phascogale calura)","16937"
"Red-tailed Wambenger (Phascogale calura)","16937"
"Red-tailed Phascogale, Kenngoor (Phascogale calura)","16937"
"Brush-tailed Phascogale (Phascogale pirata)","12829"
"Northern Brush-tailed Phascogale (Phascogale pirata)","12829"
"Brush-tailed Phascogale (Phascogale tapoatafa)","26760"
"Brush-tailed Phascogale, Wambenger (Phascogale tapoatafa)","26760"
"Koala (Phascolarctos cinereus)","8065"
"New South Wales And The Australian Capital Territory) (Phascolarctos cinereus)","8065"
"Koala (combined Populations Of Queensland (Phascolarctos cinereus)","8065"
"Koala (southeast Queensland Bioregion) (Phascolarctos cinereus)","8065"
"Koala Bear (Phascolarctos cinereus)","8065"
"Koala In The Pittwater Local Government Area (Phascolarctos cinereus)","8065"
"Koala, Hawks Nest And Tea Gardens Population (Phascolarctos cinereus)","8065"
"Cape York Pipistrelle (Pipistrellus adamsi)","28045"
"Forest Pipistrelle (Pipistrellus adamsi)","28045"
"Adams's Pipistrelle (Pipistrellus adamsi)","28045"
"Northern Pipistrelle (Pipistrellus westralis)","9372"
"Koopman's Pipistrelle (Pipistrellus westralis)","9372"
"Paucident Planigale (Planigale gilesi)","34286"
"Gile's Planigale (Planigale gilesi)","34286"
"Giles' Planigale (Planigale gilesi)","34286"
"Long-tailed Planigale (Planigale ingrami)","34993"
"Common Planigale (Planigale maculata)","13204"
"Pygmy Planigale (Planigale maculata)","13204"
"Narrow-nosed Planigale (Planigale tenuirostris)","18886"
"Long-footed Potoroo (Potorous longipes)","27554"
"Long-nosed Potoroo (Potorous tridactylus)","20404"
"Long-nosed Potoroo, Cobaki Lakes And Tweed Heads West Population (Potorous tridactylus)","20404"
"Long-nosed Rat Kangaroo, Wallaby Rat (Potorous tridactylus)","20404"
"Northern Dibbler (Pseudantechinus bilarni)","20216"
"Sandstone Antechinus (Pseudantechinus bilarni)","20216"
"Sandstone Dibbler (Pseudantechinus bilarni)","20216"
"Sandstone Pseudantechinus (Pseudantechinus bilarni)","20216"
"Fat-tailed Pseudantechinus (Pseudantechinus macdonnellensis)","16129"
"Fat-tailed Antechinus (Pseudantechinus macdonnellensis)","16129"
"Fat-tailed Antechinuses (Pseudantechinus macdonnellensis)","16129"
"Fat-tailed False Antechinus (Pseudantechinus macdonnellensis)","16129"
"Ningbing Pseudantechinus (Pseudantechinus ningbing)","21239"
"Ningbing Antechinus (Pseudantechinus ningbing)","21239"
"Ningbing False Antechinus (Pseudantechinus ningbing)","21239"
"Common Ringtail Possum (Pseudocheirus peregrinus)","15183"
"Common Ring-tailed Possum (Pseudocheirus peregrinus)","15183"
"Queensland Ringtail (Pseudocheirus peregrinus)","15183"
"Common Ringtail (Pseudocheirus peregrinus)","15183"
"Common Ringtail Possums (Pseudocheirus peregrinus)","15183"
"Eastern Ringtail Possum (Pseudocheirus peregrinus)","15183"
"Green Ringtail Possum (Pseudochirops archeri)","8619"
"Green Ringtail (Pseudochirops archeri)","8619"
"Silky Mouse (Pseudomys apodemoides)","32599"
"Plains Rat (Pseudomys australis)","24717"
"Plains Mouse (Pseudomys australis)","24717"
"Plains Mouse (plains Rat) (Pseudomys australis)","24717"
"Bolam's Mouse (Pseudomys bolami)","6344"
"Kakadu Pebble-mound Mouse (Pseudomys calabyi)","29628"
"Arnhem Land Pebblemound Mouse (Pseudomys calabyi)","29628"
"Kakadu Pebble Mouse (Pseudomys calabyi)","29628"
"Delicate Mouse (Pseudomys delicatulus)","34792"
"Little Native Mouse (Pseudomys delicatulus)","34792"
"Desert Mouse (Pseudomys desertor)","14382"
"Brown Desert Mouse (Pseudomys desertor)","14382"
"Smoky Mouse (Pseudomys fumeus)","7932"
"Konoom (Pseudomys fumeus)","7932"
"Eastern Chestnut Mouse (Pseudomys gracilicaudatus)","29422"
"Sandy Inland Mouse (Pseudomys hermannsburgensis)","22688"
"Long-tailed Mouse (Pseudomys higginsi)","34945"
"Central Pebble-mound Mouse (Pseudomys johnsoni)","30998"
"Central Pepple-mound Mouse (Pseudomys johnsoni)","30998"
"Central Pebble Mouse (Pseudomys johnsoni)","30998"
"Central Pebblemound Mouse (Pseudomys johnsoni)","30998"
"Western Chestnut Mouse (Pseudomys nanus)","34887"
"New Holland Mouse (Pseudomys novaehollandiae)","13770"
"Western Mouse (Pseudomys occidentalis)","12266"
"Hastings River Mouse (Pseudomys oralis)","31780"
"Pilliga Mouse (Pseudomys pilligaensis)","11488"
"Heath Rat (Pseudomys shortridgei)","9655"
"Blunt-faced Rat (Pseudomys shortridgei)","9655"
"Shortridge's Mouse (Pseudomys shortridgei)","9655"
"Shortridge's Native Mouse (Pseudomys shortridgei)","9655"
"Dayang (Pseudomys shortridgei)","9655"
"Heath Mouse (Pseudomys shortridgei)","9655"
"Heath Mouse, Dayang (Pseudomys shortridgei)","9655"
"Black Flying-fox (Pteropus alecto)","12628"
"Central Flying-fox (Pteropus alecto)","12628"
"Black Flying Fox (Pteropus alecto)","12628"
"Black Flying Foxes (Pteropus alecto)","12628"
"Gould's Fruit Bat, Black Fruit Bat (Pteropus alecto)","12628"
"Spectacled Flying-fox (Pteropus conspicillatus)","23798"
"Spectacled Flying Fox (Pteropus conspicillatus)","23798"
"Spectacled Flying Foxes (Pteropus conspicillatus)","23798"
"Grey-headed Flying-fox (Pteropus poliocephalus)","13156"
"Gray-headed Flying Fox (Pteropus poliocephalus)","13156"
"Grey-headed Flying Fox (Pteropus poliocephalus)","13156"
"Grey-headed Fruit Bat (Pteropus poliocephalus)","13156"
"Little Red Flying-fox (Pteropus scapulatus)","29323"
"Little Red Flying Fox (Pteropus scapulatus)","29323"
"Dusky Rat (Rattus colletti)","24581"
"Bush Rat (Rattus fuscipes)","33380"
"Cape York Rat (Rattus leucopus)","25110"
"Swamp Rat (Rattus lutreolus)","6967"
"Australian Swamp Rat (Rattus lutreolus)","6967"
"Canefield Rat (Rattus sordidus)","24634"
"Dusky Field Rat (Rattus sordidus)","24634"
"Pale Field-rat (Rattus tunneyi)","33628"
"Pale Field Rat (Rattus tunneyi)","33628"
"Rat (Rattus tunneyi)","33628"
"Long-haired Rat (Rattus villosissimus)","9323"
"Eastern Horseshoe-bat (Rhinolophus megaphyllus)","26316"
"Smaller Horseshoe Bat (Rhinolophus megaphyllus)","26316"
"Eastern Horseshoe Bat (Rhinolophus megaphyllus)","26316"
"Golden Horseshoe Bat (Rhinonicteris aurantia)","12674"
"Orange Horseshoe Bat (Rhinonicteris aurantia)","12674"
"Orange Leaf-nosed Bat (Rhinonicteris aurantia)","12674"
"Orange Horseshoe-bat (Rhinonicteris aurantia)","12674"
"Pilbara Leaf-nosed Bat (Rhinonicteris aurantia)","12674"
"Yellow-bellied Sheathtail-bat (Saccolaimus flaviventris)","30280"
"Yellow-bellied Pouched Bat (Saccolaimus flaviventris)","30280"
"Bellied Sheathtail Bat (Saccolaimus flaviventris)","30280"
"Yellow-bellied Sheath-tailed Bat (Saccolaimus flaviventris)","30280"
"Yellow-bellied Sheathtail Bat (Saccolaimus flaviventris)","30280"
"Tasmanian Devil (Sarcophilus harrisii)","19634"
"Greater Broad-nosed Bat (Scoteanax rueppellii)","11283"
"R�ppell's Broad-nosed Bat (Scoteanax rueppellii)","11283"
"Inland Broad-nosed Bat (Scotorepens balstoni)","19762"
"Western Broad-nosed Bat (Scotorepens balstoni)","19762"
"Inland Broadnosed Bat (Scotorepens balstoni)","19762"
